sentid	condition	contextid	pairid	comparison	lemma	sentence	ROI
5533	obj_rel_across_anim	5533	2767	expected	placeholder	профессора  которых отцы ищут  ждали	4
5534	obj_rel_across_anim	5534	2767	unexpected	placeholder	профессора  которых отцы ищут  ждал	4
5535	obj_rel_across_anim	5535	2768	expected	placeholder	профессора  которых отцы ищут  читают	4
5536	obj_rel_across_anim	5536	2768	unexpected	placeholder	профессора  которых отцы ищут  читает	4
5537	obj_rel_across_anim	5537	2769	expected	placeholder	профессора  которых отцы ищут  старые	4
5538	obj_rel_across_anim	5538	2769	unexpected	placeholder	профессора  которых отцы ищут  старый	4
5539	obj_rel_across_anim	5539	2770	expected	placeholder	профессора  которых отцы ищут  маленькие	4
5540	obj_rel_across_anim	5540	2770	unexpected	placeholder	профессора  которых отцы ищут  маленький	4
5541	obj_rel_across_anim	5541	2771	expected	placeholder	профессора  которых отцы ищут  молодые	4
5542	obj_rel_across_anim	5542	2771	unexpected	placeholder	профессора  которых отцы ищут  молодой	4
5543	obj_rel_across_anim	5543	2772	expected	placeholder	профессора  которых отцы ищут  большие	4
5544	obj_rel_across_anim	5544	2772	unexpected	placeholder	профессора  которых отцы ищут  большой	4
5545	obj_rel_across_anim	5545	2773	expected	placeholder	клиенты  которых отцы ищут  говорят	4
5546	obj_rel_across_anim	5546	2773	unexpected	placeholder	клиенты  которых отцы ищут  говорит	4
5547	obj_rel_across_anim	5547	2774	expected	placeholder	клиенты  которых отцы ищут  ждали	4
5548	obj_rel_across_anim	5548	2774	unexpected	placeholder	клиенты  которых отцы ищут  ждал	4
5549	obj_rel_across_anim	5549	2775	expected	placeholder	клиенты  которых отцы ищут  читают	4
5550	obj_rel_across_anim	5550	2775	unexpected	placeholder	клиенты  которых отцы ищут  читает	4
5551	obj_rel_across_anim	5551	2776	expected	placeholder	клиенты  которых отцы ищут  старые	4
5552	obj_rel_across_anim	5552	2776	unexpected	placeholder	клиенты  которых отцы ищут  старый	4
5553	obj_rel_across_anim	5553	2777	expected	placeholder	клиенты  которых отцы ищут  маленькие	4
5554	obj_rel_across_anim	5554	2777	unexpected	placeholder	клиенты  которых отцы ищут  маленький	4
5555	obj_rel_across_anim	5555	2778	expected	placeholder	клиенты  которых отцы ищут  молодые	4
5556	obj_rel_across_anim	5556	2778	unexpected	placeholder	клиенты  которых отцы ищут  молодой	4
5557	obj_rel_across_anim	5557	2779	expected	placeholder	клиенты  которых отцы ищут  большие	4
5558	obj_rel_across_anim	5558	2779	unexpected	placeholder	клиенты  которых отцы ищут  большой	4
5559	obj_rel_across_anim	5559	2780	expected	placeholder	офицеры  которых отцы ищут  говорят	4
5560	obj_rel_across_anim	5560	2780	unexpected	placeholder	офицеры  которых отцы ищут  говорит	4
5561	obj_rel_across_anim	5561	2781	expected	placeholder	офицеры  которых отцы ищут  ждали	4
5562	obj_rel_across_anim	5562	2781	unexpected	placeholder	офицеры  которых отцы ищут  ждал	4
5563	obj_rel_across_anim	5563	2782	expected	placeholder	офицеры  которых отцы ищут  читают	4
5564	obj_rel_across_anim	5564	2782	unexpected	placeholder	офицеры  которых отцы ищут  читает	4
5565	obj_rel_across_anim	5565	2783	expected	placeholder	офицеры  которых отцы ищут  старые	4
5566	obj_rel_across_anim	5566	2783	unexpected	placeholder	офицеры  которых отцы ищут  старый	4
5567	obj_rel_across_anim	5567	2784	expected	placeholder	офицеры  которых отцы ищут  маленькие	4
5568	obj_rel_across_anim	5568	2784	unexpected	placeholder	офицеры  которых отцы ищут  маленький	4
5569	obj_rel_across_anim	5569	2785	expected	placeholder	офицеры  которых отцы ищут  молодые	4
5570	obj_rel_across_anim	5570	2785	unexpected	placeholder	офицеры  которых отцы ищут  молодой	4
5571	obj_rel_across_anim	5571	2786	expected	placeholder	офицеры  которых отцы ищут  большие	4
5572	obj_rel_across_anim	5572	2786	unexpected	placeholder	офицеры  которых отцы ищут  большой	4
5573	obj_rel_across_anim	5573	2787	expected	placeholder	пилоты  которых отцы ищут  говорят	4
5574	obj_rel_across_anim	5574	2787	unexpected	placeholder	пилоты  которых отцы ищут  говорит	4
5575	obj_rel_across_anim	5575	2788	expected	placeholder	пилоты  которых отцы ищут  ждали	4
5576	obj_rel_across_anim	5576	2788	unexpected	placeholder	пилоты  которых отцы ищут  ждал	4
5577	obj_rel_across_anim	5577	2789	expected	placeholder	пилоты  которых отцы ищут  читают	4
5578	obj_rel_across_anim	5578	2789	unexpected	placeholder	пилоты  которых отцы ищут  читает	4
5579	obj_rel_across_anim	5579	2790	expected	placeholder	пилоты  которых отцы ищут  старые	4
5580	obj_rel_across_anim	5580	2790	unexpected	placeholder	пилоты  которых отцы ищут  старый	4
5581	obj_rel_across_anim	5581	2791	expected	placeholder	пилоты  которых отцы ищут  маленькие	4
5582	obj_rel_across_anim	5582	2791	unexpected	placeholder	пилоты  которых отцы ищут  маленький	4
5583	obj_rel_across_anim	5583	2792	expected	placeholder	пилоты  которых отцы ищут  молодые	4
5584	obj_rel_across_anim	5584	2792	unexpected	placeholder	пилоты  которых отцы ищут  молодой	4
5585	obj_rel_across_anim	5585	2793	expected	placeholder	пилоты  которых отцы ищут  большие	4
5586	obj_rel_across_anim	5586	2793	unexpected	placeholder	пилоты  которых отцы ищут  большой	4
5587	obj_rel_across_anim	5587	2794	expected	placeholder	ученики  которых отцы ищут  говорят	4
5588	obj_rel_across_anim	5588	2794	unexpected	placeholder	ученики  которых отцы ищут  говорит	4
5589	obj_rel_across_anim	5589	2795	expected	placeholder	ученики  которых отцы ищут  ждали	4
5590	obj_rel_across_anim	5590	2795	unexpected	placeholder	ученики  которых отцы ищут  ждал	4
5591	obj_rel_across_anim	5591	2796	expected	placeholder	ученики  которых отцы ищут  читают	4
5592	obj_rel_across_anim	5592	2796	unexpected	placeholder	ученики  которых отцы ищут  читает	4
5593	obj_rel_across_anim	5593	2797	expected	placeholder	ученики  которых отцы ищут  старые	4
