sentid	condition	contextid	pairid	comparison	lemma	sentence	ROI
5032	obj_rel_across_anim	5032	2516	unexpected	placeholder	ученики  которых танцоры ищут  читает	5
5033	obj_rel_across_anim	5033	2517	expected	placeholder	ученики  которых танцоры ищут  старые	5
5034	obj_rel_across_anim	5034	2517	unexpected	placeholder	ученики  которых танцоры ищут  старый	5
5035	obj_rel_across_anim	5035	2518	expected	placeholder	ученики  которых танцоры ищут  маленькие	5
5036	obj_rel_across_anim	5036	2518	unexpected	placeholder	ученики  которых танцоры ищут  маленький	5
5037	obj_rel_across_anim	5037	2519	expected	placeholder	ученики  которых танцоры ищут  молодые	5
5038	obj_rel_across_anim	5038	2519	unexpected	placeholder	ученики  которых танцоры ищут  молодой	5
5039	obj_rel_across_anim	5039	2520	expected	placeholder	ученики  которых танцоры ищут  большие	5
5040	obj_rel_across_anim	5040	2520	unexpected	placeholder	ученики  которых танцоры ищут  большой	5
5041	obj_rel_across_anim	5041	2521	expected	placeholder	авторы  которых архитекторы ищут  говорят	5
5042	obj_rel_across_anim	5042	2521	unexpected	placeholder	авторы  которых архитекторы ищут  говорит	5
5043	obj_rel_across_anim	5043	2522	expected	placeholder	авторы  которых архитекторы ищут  ждали	5
5044	obj_rel_across_anim	5044	2522	unexpected	placeholder	авторы  которых архитекторы ищут  ждал	5
5045	obj_rel_across_anim	5045	2523	expected	placeholder	авторы  которых архитекторы ищут  читают	5
5046	obj_rel_across_anim	5046	2523	unexpected	placeholder	авторы  которых архитекторы ищут  читает	5
5047	obj_rel_across_anim	5047	2524	expected	placeholder	авторы  которых архитекторы ищут  старые	5
5048	obj_rel_across_anim	5048	2524	unexpected	placeholder	авторы  которых архитекторы ищут  старый	5
5049	obj_rel_across_anim	5049	2525	expected	placeholder	авторы  которых архитекторы ищут  маленькие	5
5050	obj_rel_across_anim	5050	2525	unexpected	placeholder	авторы  которых архитекторы ищут  маленький	5
5051	obj_rel_across_anim	5051	2526	expected	placeholder	авторы  которых архитекторы ищут  молодые	5
5052	obj_rel_across_anim	5052	2526	unexpected	placeholder	авторы  которых архитекторы ищут  молодой	5
5053	obj_rel_across_anim	5053	2527	expected	placeholder	авторы  которых архитекторы ищут  большие	5
5054	obj_rel_across_anim	5054	2527	unexpected	placeholder	авторы  которых архитекторы ищут  большой	5
5055	obj_rel_across_anim	5055	2528	expected	placeholder	режиссёры  которых архитекторы ищут  говорят	5
5056	obj_rel_across_anim	5056	2528	unexpected	placeholder	режиссёры  которых архитекторы ищут  говорит	5
5057	obj_rel_across_anim	5057	2529	expected	placeholder	режиссёры  которых архитекторы ищут  ждали	5
5058	obj_rel_across_anim	5058	2529	unexpected	placeholder	режиссёры  которых архитекторы ищут  ждал	5
5059	obj_rel_across_anim	5059	2530	expected	placeholder	режиссёры  которых архитекторы ищут  читают	5
5060	obj_rel_across_anim	5060	2530	unexpected	placeholder	режиссёры  которых архитекторы ищут  читает	5
5061	obj_rel_across_anim	5061	2531	expected	placeholder	режиссёры  которых архитекторы ищут  старые	5
5062	obj_rel_across_anim	5062	2531	unexpected	placeholder	режиссёры  которых архитекторы ищут  старый	5
5063	obj_rel_across_anim	5063	2532	expected	placeholder	режиссёры  которых архитекторы ищут  маленькие	5
5064	obj_rel_across_anim	5064	2532	unexpected	placeholder	режиссёры  которых архитекторы ищут  маленький	5
5065	obj_rel_across_anim	5065	2533	expected	placeholder	режиссёры  которых архитекторы ищут  молодые	5
5066	obj_rel_across_anim	5066	2533	unexpected	placeholder	режиссёры  которых архитекторы ищут  молодой	5
5067	obj_rel_across_anim	5067	2534	expected	placeholder	режиссёры  которых архитекторы ищут  большие	5
5068	obj_rel_across_anim	5068	2534	unexpected	placeholder	режиссёры  которых архитекторы ищут  большой	5
5069	obj_rel_across_anim	5069	2535	expected	placeholder	фермеры  которых архитекторы ищут  говорят	5
5070	obj_rel_across_anim	5070	2535	unexpected	placeholder	фермеры  которых архитекторы ищут  говорит	5
5071	obj_rel_across_anim	5071	2536	expected	placeholder	фермеры  которых архитекторы ищут  ждали	5
5072	obj_rel_across_anim	5072	2536	unexpected	placeholder	фермеры  которых архитекторы ищут  ждал	5
5073	obj_rel_across_anim	5073	2537	expected	placeholder	фермеры  которых архитекторы ищут  читают	5
5074	obj_rel_across_anim	5074	2537	unexpected	placeholder	фермеры  которых архитекторы ищут  читает	5
5075	obj_rel_across_anim	5075	2538	expected	placeholder	фермеры  которых архитекторы ищут  старые	5
5076	obj_rel_across_anim	5076	2538	unexpected	placeholder	фермеры  которых архитекторы ищут  старый	5
5077	obj_rel_across_anim	5077	2539	expected	placeholder	фермеры  которых архитекторы ищут  маленькие	5
5078	obj_rel_across_anim	5078	2539	unexpected	placeholder	фермеры  которых архитекторы ищут  маленький	5
5079	obj_rel_across_anim	5079	2540	expected	placeholder	фермеры  которых архитекторы ищут  молодые	5
5080	obj_rel_across_anim	5080	2540	unexpected	placeholder	фермеры  которых архитекторы ищут  молодой	5
5081	obj_rel_across_anim	5081	2541	expected	placeholder	фермеры  которых архитекторы ищут  большие	5
5082	obj_rel_across_anim	5082	2541	unexpected	placeholder	фермеры  которых архитекторы ищут  большой	5
5083	obj_rel_across_anim	5083	2542	expected	placeholder	врачи  которых архитекторы ищут  говорят	5
5084	obj_rel_across_anim	5084	2542	unexpected	placeholder	врачи  которых архитекторы ищут  говорит	5
5085	obj_rel_across_anim	5085	2543	expected	placeholder	врачи  которых архитекторы ищут  ждали	5
5086	obj_rel_across_anim	5086	2543	unexpected	placeholder	врачи  которых архитекторы ищут  ждал	5
5087	obj_rel_across_anim	5087	2544	expected	placeholder	врачи  которых архитекторы ищут  читают	5
5088	obj_rel_across_anim	5088	2544	unexpected	placeholder	врачи  которых архитекторы ищут  читает	5
5089	obj_rel_across_anim	5089	2545	expected	placeholder	врачи  которых архитекторы ищут  старые	5
5090	obj_rel_across_anim	5090	2545	unexpected	placeholder	врачи  которых архитекторы ищут  старый	5
5091	obj_rel_across_anim	5091	2546	expected	placeholder	врачи  которых архитекторы ищут  маленькие	5
5092	obj_rel_across_anim	5092	2546	unexpected	placeholder	врачи  которых архитекторы ищут  маленький	5
5093	obj_rel_across_anim	5093	2547	expected	placeholder	врачи  которых архитекторы ищут  молодые	5
