sentid	condition	contextid	pairid	comparison	lemma	sentence	ROI
6653	obj_rel_across_anim	6653	3327	expected	placeholder	die Lehrer  die der Koch mag  lachen	7
6654	obj_rel_across_anim	6654	3327	unexpected	placeholder	die Lehrer  die der Koch mag  lacht	7
6655	obj_rel_across_anim	6655	3328	expected	placeholder	die Lehrer  die der Koch mag  sprechen	7
6656	obj_rel_across_anim	6656	3328	unexpected	placeholder	die Lehrer  die der Koch mag  spricht	7
6657	obj_rel_across_anim	6657	3329	expected	placeholder	die Lehrer  die der Koch mag  sind alt	8
6658	obj_rel_across_anim	6658	3329	unexpected	placeholder	die Lehrer  die der Koch mag  ist alt	8
6659	obj_rel_across_anim	6659	3330	expected	placeholder	die Lehrer  die der Koch mag  sind klein	8
6660	obj_rel_across_anim	6660	3330	unexpected	placeholder	die Lehrer  die der Koch mag  ist klein	8
6661	obj_rel_across_anim	6661	3331	expected	placeholder	die Lehrer  die der Koch mag  sind jung	8
6662	obj_rel_across_anim	6662	3331	unexpected	placeholder	die Lehrer  die der Koch mag  ist jung	8
6663	obj_rel_across_anim	6663	3332	expected	placeholder	die Lehrer  die der Koch mag  sind groß	8
6664	obj_rel_across_anim	6664	3332	unexpected	placeholder	die Lehrer  die der Koch mag  ist groß	8
6665	obj_rel_across_anim	6665	3333	expected	placeholder	die Kunden  die der Koch mag  schwimmen	7
6666	obj_rel_across_anim	6666	3333	unexpected	placeholder	die Kunden  die der Koch mag  schwimmt	7
6667	obj_rel_across_anim	6667	3334	expected	placeholder	die Kunden  die der Koch mag  lachen	7
6668	obj_rel_across_anim	6668	3334	unexpected	placeholder	die Kunden  die der Koch mag  lacht	7
6669	obj_rel_across_anim	6669	3335	expected	placeholder	die Kunden  die der Koch mag  sprechen	7
6670	obj_rel_across_anim	6670	3335	unexpected	placeholder	die Kunden  die der Koch mag  spricht	7
6671	obj_rel_across_anim	6671	3336	expected	placeholder	die Kunden  die der Koch mag  sind alt	8
6672	obj_rel_across_anim	6672	3336	unexpected	placeholder	die Kunden  die der Koch mag  ist alt	8
6673	obj_rel_across_anim	6673	3337	expected	placeholder	die Kunden  die der Koch mag  sind klein	8
6674	obj_rel_across_anim	6674	3337	unexpected	placeholder	die Kunden  die der Koch mag  ist klein	8
6675	obj_rel_across_anim	6675	3338	expected	placeholder	die Kunden  die der Koch mag  sind jung	8
6676	obj_rel_across_anim	6676	3338	unexpected	placeholder	die Kunden  die der Koch mag  ist jung	8
6677	obj_rel_across_anim	6677	3339	expected	placeholder	die Kunden  die der Koch mag  sind groß	8
6678	obj_rel_across_anim	6678	3339	unexpected	placeholder	die Kunden  die der Koch mag  ist groß	8
6679	obj_rel_across_anim	6679	3340	expected	placeholder	die Polizisten  die der Koch mag  schwimmen	7
6680	obj_rel_across_anim	6680	3340	unexpected	placeholder	die Polizisten  die der Koch mag  schwimmt	7
6681	obj_rel_across_anim	6681	3341	expected	placeholder	die Polizisten  die der Koch mag  lachen	7
6682	obj_rel_across_anim	6682	3341	unexpected	placeholder	die Polizisten  die der Koch mag  lacht	7
6683	obj_rel_across_anim	6683	3342	expected	placeholder	die Polizisten  die der Koch mag  sprechen	7
6684	obj_rel_across_anim	6684	3342	unexpected	placeholder	die Polizisten  die der Koch mag  spricht	7
6685	obj_rel_across_anim	6685	3343	expected	placeholder	die Polizisten  die der Koch mag  sind alt	8
6686	obj_rel_across_anim	6686	3343	unexpected	placeholder	die Polizisten  die der Koch mag  ist alt	8
6687	obj_rel_across_anim	6687	3344	expected	placeholder	die Polizisten  die der Koch mag  sind klein	8
6688	obj_rel_across_anim	6688	3344	unexpected	placeholder	die Polizisten  die der Koch mag  ist klein	8
6689	obj_rel_across_anim	6689	3345	expected	placeholder	die Polizisten  die der Koch mag  sind jung	8
6690	obj_rel_across_anim	6690	3345	unexpected	placeholder	die Polizisten  die der Koch mag  ist jung	8
6691	obj_rel_across_anim	6691	3346	expected	placeholder	die Polizisten  die der Koch mag  sind groß	8
6692	obj_rel_across_anim	6692	3346	unexpected	placeholder	die Polizisten  die der Koch mag  ist groß	8
6693	obj_rel_across_anim	6693	3347	expected	placeholder	die Piloten  die der Koch mag  schwimmen	7
6694	obj_rel_across_anim	6694	3347	unexpected	placeholder	die Piloten  die der Koch mag  schwimmt	7
6695	obj_rel_across_anim	6695	3348	expected	placeholder	die Piloten  die der Koch mag  lachen	7
6696	obj_rel_across_anim	6696	3348	unexpected	placeholder	die Piloten  die der Koch mag  lacht	7
6697	obj_rel_across_anim	6697	3349	expected	placeholder	die Piloten  die der Koch mag  sprechen	7
6698	obj_rel_across_anim	6698	3349	unexpected	placeholder	die Piloten  die der Koch mag  spricht	7
6699	obj_rel_across_anim	6699	3350	expected	placeholder	die Piloten  die der Koch mag  sind alt	8
6700	obj_rel_across_anim	6700	3350	unexpected	placeholder	die Piloten  die der Koch mag  ist alt	8
6701	obj_rel_across_anim	6701	3351	expected	placeholder	die Piloten  die der Koch mag  sind klein	8
6702	obj_rel_across_anim	6702	3351	unexpected	placeholder	die Piloten  die der Koch mag  ist klein	8
6703	obj_rel_across_anim	6703	3352	expected	placeholder	die Piloten  die der Koch mag  sind jung	8
6704	obj_rel_across_anim	6704	3352	unexpected	placeholder	die Piloten  die der Koch mag  ist jung	8
6705	obj_rel_across_anim	6705	3353	expected	placeholder	die Piloten  die der Koch mag  sind groß	8
6706	obj_rel_across_anim	6706	3353	unexpected	placeholder	die Piloten  die der Koch mag  ist groß	8
6707	obj_rel_across_anim	6707	3354	expected	placeholder	die Berater  die der Koch mag  schwimmen	7
6708	obj_rel_across_anim	6708	3354	unexpected	placeholder	die Berater  die der Koch mag  schwimmt	7
6709	obj_rel_across_anim	6709	3355	expected	placeholder	die Berater  die der Koch mag  lachen	7
6710	obj_rel_across_anim	6710	3355	unexpected	placeholder	die Berater  die der Koch mag  lacht	7
6711	obj_rel_across_anim	6711	3356	expected	placeholder	die Berater  die der Koch mag  sprechen	7
6712	obj_rel_across_anim	6712	3356	unexpected	placeholder	die Berater  die der Koch mag  spricht	7
6713	obj_rel_across_anim	6713	3357	expected	placeholder	die Berater  die der Koch mag  sind alt	8
6714	obj_rel_across_anim	6714	3357	unexpected	placeholder	die Berater  die der Koch mag  ist alt	8
6715	obj_rel_across_anim	6715	3358	expected	placeholder	die Berater  die der Koch mag  sind klein	8
6716	obj_rel_across_anim	6716	3358	unexpected	placeholder	die Berater  die der Koch mag  ist klein	8
6717	obj_rel_across_anim	6717	3359	expected	placeholder	die Berater  die der Koch mag  sind jung	8
6718	obj_rel_across_anim	6718	3359	unexpected	placeholder	die Berater  die der Koch mag  ist jung	8
6719	obj_rel_across_anim	6719	3360	expected	placeholder	die Berater  die der Koch mag  sind groß	8
6720	obj_rel_across_anim	6720	3360	unexpected	placeholder	die Berater  die der Koch mag  ist groß	8
6721	obj_rel_across_anim	6721	3361	expected	placeholder	die Schriftsteller  die der Bruder mag  schwimmen	7
6722	obj_rel_across_anim	6722	3361	unexpected	placeholder	die Schriftsteller  die der Bruder mag  schwimmt	7
6723	obj_rel_across_anim	6723	3362	expected	placeholder	die Schriftsteller  die der Bruder mag  lachen	7
6724	obj_rel_across_anim	6724	3362	unexpected	placeholder	die Schriftsteller  die der Bruder mag  lacht	7
6725	obj_rel_across_anim	6725	3363	expected	placeholder	die Schriftsteller  die der Bruder mag  sprechen	7
6726	obj_rel_across_anim	6726	3363	unexpected	placeholder	die Schriftsteller  die der Bruder mag  spricht	7
6727	obj_rel_across_anim	6727	3364	expected	placeholder	die Schriftsteller  die der Bruder mag  sind alt	8
6728	obj_rel_across_anim	6728	3364	unexpected	placeholder	die Schriftsteller  die der Bruder mag  ist alt	8
6729	obj_rel_across_anim	6729	3365	expected	placeholder	die Schriftsteller  die der Bruder mag  sind klein	8
6730	obj_rel_across_anim	6730	3365	unexpected	placeholder	die Schriftsteller  die der Bruder mag  ist klein	8
6731	obj_rel_across_anim	6731	3366	expected	placeholder	die Schriftsteller  die der Bruder mag  sind jung	8
6732	obj_rel_across_anim	6732	3366	unexpected	placeholder	die Schriftsteller  die der Bruder mag  ist jung	8
6733	obj_rel_across_anim	6733	3367	expected	placeholder	die Schriftsteller  die der Bruder mag  sind groß	8
6734	obj_rel_across_anim	6734	3367	unexpected	placeholder	die Schriftsteller  die der Bruder mag  ist groß	8
6735	obj_rel_across_anim	6735	3368	expected	placeholder	die Direktoren  die der Bruder mag  schwimmen	7
6736	obj_rel_across_anim	6736	3368	unexpected	placeholder	die Direktoren  die der Bruder mag  schwimmt	7
6737	obj_rel_across_anim	6737	3369	expected	placeholder	die Direktoren  die der Bruder mag  lachen	7
6738	obj_rel_across_anim	6738	3369	unexpected	placeholder	die Direktoren  die der Bruder mag  lacht	7
6739	obj_rel_across_anim	6739	3370	expected	placeholder	die Direktoren  die der Bruder mag  sprechen	7
6740	obj_rel_across_anim	6740	3370	unexpected	placeholder	die Direktoren  die der Bruder mag  spricht	7
6741	obj_rel_across_anim	6741	3371	expected	placeholder	die Direktoren  die der Bruder mag  sind alt	8
6742	obj_rel_across_anim	6742	3371	unexpected	placeholder	die Direktoren  die der Bruder mag  ist alt	8
6743	obj_rel_across_anim	6743	3372	expected	placeholder	die Direktoren  die der Bruder mag  sind klein	8
6744	obj_rel_across_anim	6744	3372	unexpected	placeholder	die Direktoren  die der Bruder mag  ist klein	8
6745	obj_rel_across_anim	6745	3373	expected	placeholder	die Direktoren  die der Bruder mag  sind jung	8
6746	obj_rel_across_anim	6746	3373	unexpected	placeholder	die Direktoren  die der Bruder mag  ist jung	8
6747	obj_rel_across_anim	6747	3374	expected	placeholder	die Direktoren  die der Bruder mag  sind groß	8
6748	obj_rel_across_anim	6748	3374	unexpected	placeholder	die Direktoren  die der Bruder mag  ist groß	8
6749	obj_rel_across_anim	6749	3375	expected	placeholder	die Bauern  die der Bruder mag  schwimmen	7
6750	obj_rel_across_anim	6750	3375	unexpected	placeholder	die Bauern  die der Bruder mag  schwimmt	7
6751	obj_rel_across_anim	6751	3376	expected	placeholder	die Bauern  die der Bruder mag  lachen	7
6752	obj_rel_across_anim	6752	3376	unexpected	placeholder	die Bauern  die der Bruder mag  lacht	7
6753	obj_rel_across_anim	6753	3377	expected	placeholder	die Bauern  die der Bruder mag  sprechen	7
6754	obj_rel_across_anim	6754	3377	unexpected	placeholder	die Bauern  die der Bruder mag  spricht	7
6755	obj_rel_across_anim	6755	3378	expected	placeholder	die Bauern  die der Bruder mag  sind alt	8
6756	obj_rel_across_anim	6756	3378	unexpected	placeholder	die Bauern  die der Bruder mag  ist alt	8
6757	obj_rel_across_anim	6757	3379	expected	placeholder	die Bauern  die der Bruder mag  sind klein	8
6758	obj_rel_across_anim	6758	3379	unexpected	placeholder	die Bauern  die der Bruder mag  ist klein	8
6759	obj_rel_across_anim	6759	3380	expected	placeholder	die Bauern  die der Bruder mag  sind jung	8
6760	obj_rel_across_anim	6760	3380	unexpected	placeholder	die Bauern  die der Bruder mag  ist jung	8
6761	obj_rel_across_anim	6761	3381	expected	placeholder	die Bauern  die der Bruder mag  sind groß	8
6762	obj_rel_across_anim	6762	3381	unexpected	placeholder	die Bauern  die der Bruder mag  ist groß	8
6763	obj_rel_across_anim	6763	3382	expected	placeholder	die Chirurgen  die der Bruder mag  schwimmen	7
6764	obj_rel_across_anim	6764	3382	unexpected	placeholder	die Chirurgen  die der Bruder mag  schwimmt	7
6765	obj_rel_across_anim	6765	3383	expected	placeholder	die Chirurgen  die der Bruder mag  lachen	7
6766	obj_rel_across_anim	6766	3383	unexpected	placeholder	die Chirurgen  die der Bruder mag  lacht	7
6767	obj_rel_across_anim	6767	3384	expected	placeholder	die Chirurgen  die der Bruder mag  sprechen	7
6768	obj_rel_across_anim	6768	3384	unexpected	placeholder	die Chirurgen  die der Bruder mag  spricht	7
6769	obj_rel_across_anim	6769	3385	expected	placeholder	die Chirurgen  die der Bruder mag  sind alt	8
6770	obj_rel_across_anim	6770	3385	unexpected	placeholder	die Chirurgen  die der Bruder mag  ist alt	8
6771	obj_rel_across_anim	6771	3386	expected	placeholder	die Chirurgen  die der Bruder mag  sind klein	8
6772	obj_rel_across_anim	6772	3386	unexpected	placeholder	die Chirurgen  die der Bruder mag  ist klein	8
6773	obj_rel_across_anim	6773	3387	expected	placeholder	die Chirurgen  die der Bruder mag  sind jung	8
6774	obj_rel_across_anim	6774	3387	unexpected	placeholder	die Chirurgen  die der Bruder mag  ist jung	8
6775	obj_rel_across_anim	6775	3388	expected	placeholder	die Chirurgen  die der Bruder mag  sind groß	8
6776	obj_rel_across_anim	6776	3388	unexpected	placeholder	die Chirurgen  die der Bruder mag  ist groß	8
6777	obj_rel_across_anim	6777	3389	expected	placeholder	die Senatoren  die der Bruder mag  schwimmen	7
6778	obj_rel_across_anim	6778	3389	unexpected	placeholder	die Senatoren  die der Bruder mag  schwimmt	7
6779	obj_rel_across_anim	6779	3390	expected	placeholder	die Senatoren  die der Bruder mag  lachen	7
6780	obj_rel_across_anim	6780	3390	unexpected	placeholder	die Senatoren  die der Bruder mag  lacht	7
6781	obj_rel_across_anim	6781	3391	expected	placeholder	die Senatoren  die der Bruder mag  sprechen	7
6782	obj_rel_across_anim	6782	3391	unexpected	placeholder	die Senatoren  die der Bruder mag  spricht	7
6783	obj_rel_across_anim	6783	3392	expected	placeholder	die Senatoren  die der Bruder mag  sind alt	8
6784	obj_rel_across_anim	6784	3392	unexpected	placeholder	die Senatoren  die der Bruder mag  ist alt	8
6785	obj_rel_across_anim	6785	3393	expected	placeholder	die Senatoren  die der Bruder mag  sind klein	8
6786	obj_rel_across_anim	6786	3393	unexpected	placeholder	die Senatoren  die der Bruder mag  ist klein	8
6787	obj_rel_across_anim	6787	3394	expected	placeholder	die Senatoren  die der Bruder mag  sind jung	8
6788	obj_rel_across_anim	6788	3394	unexpected	placeholder	die Senatoren  die der Bruder mag  ist jung	8
6789	obj_rel_across_anim	6789	3395	expected	placeholder	die Senatoren  die der Bruder mag  sind groß	8
6790	obj_rel_across_anim	6790	3395	unexpected	placeholder	die Senatoren  die der Bruder mag  ist groß	8
6791	obj_rel_across_anim	6791	3396	expected	placeholder	die Lehrer  die der Bruder mag  schwimmen	7
6792	obj_rel_across_anim	6792	3396	unexpected	placeholder	die Lehrer  die der Bruder mag  schwimmt	7
6793	obj_rel_across_anim	6793	3397	expected	placeholder	die Lehrer  die der Bruder mag  lachen	7
6794	obj_rel_across_anim	6794	3397	unexpected	placeholder	die Lehrer  die der Bruder mag  lacht	7
6795	obj_rel_across_anim	6795	3398	expected	placeholder	die Lehrer  die der Bruder mag  sprechen	7
6796	obj_rel_across_anim	6796	3398	unexpected	placeholder	die Lehrer  die der Bruder mag  spricht	7
6797	obj_rel_across_anim	6797	3399	expected	placeholder	die Lehrer  die der Bruder mag  sind alt	8
6798	obj_rel_across_anim	6798	3399	unexpected	placeholder	die Lehrer  die der Bruder mag  ist alt	8
6799	obj_rel_across_anim	6799	3400	expected	placeholder	die Lehrer  die der Bruder mag  sind klein	8
6800	obj_rel_across_anim	6800	3400	unexpected	placeholder	die Lehrer  die der Bruder mag  ist klein	8
6801	obj_rel_across_anim	6801	3401	expected	placeholder	die Lehrer  die der Bruder mag  sind jung	8
6802	obj_rel_across_anim	6802	3401	unexpected	placeholder	die Lehrer  die der Bruder mag  ist jung	8
6803	obj_rel_across_anim	6803	3402	expected	placeholder	die Lehrer  die der Bruder mag  sind groß	8
6804	obj_rel_across_anim	6804	3402	unexpected	placeholder	die Lehrer  die der Bruder mag  ist groß	8
6805	obj_rel_across_anim	6805	3403	expected	placeholder	die Kunden  die der Bruder mag  schwimmen	7
6806	obj_rel_across_anim	6806	3403	unexpected	placeholder	die Kunden  die der Bruder mag  schwimmt	7
6807	obj_rel_across_anim	6807	3404	expected	placeholder	die Kunden  die der Bruder mag  lachen	7
6808	obj_rel_across_anim	6808	3404	unexpected	placeholder	die Kunden  die der Bruder mag  lacht	7
6809	obj_rel_across_anim	6809	3405	expected	placeholder	die Kunden  die der Bruder mag  sprechen	7
6810	obj_rel_across_anim	6810	3405	unexpected	placeholder	die Kunden  die der Bruder mag  spricht	7
6811	obj_rel_across_anim	6811	3406	expected	placeholder	die Kunden  die der Bruder mag  sind alt	8
6812	obj_rel_across_anim	6812	3406	unexpected	placeholder	die Kunden  die der Bruder mag  ist alt	8
6813	obj_rel_across_anim	6813	3407	expected	placeholder	die Kunden  die der Bruder mag  sind klein	8
6814	obj_rel_across_anim	6814	3407	unexpected	placeholder	die Kunden  die der Bruder mag  ist klein	8
6815	obj_rel_across_anim	6815	3408	expected	placeholder	die Kunden  die der Bruder mag  sind jung	8
6816	obj_rel_across_anim	6816	3408	unexpected	placeholder	die Kunden  die der Bruder mag  ist jung	8
6817	obj_rel_across_anim	6817	3409	expected	placeholder	die Kunden  die der Bruder mag  sind groß	8
6818	obj_rel_across_anim	6818	3409	unexpected	placeholder	die Kunden  die der Bruder mag  ist groß	8
6819	obj_rel_across_anim	6819	3410	expected	placeholder	die Polizisten  die der Bruder mag  schwimmen	7
6820	obj_rel_across_anim	6820	3410	unexpected	placeholder	die Polizisten  die der Bruder mag  schwimmt	7
